age,educ_level,marital_status,occupation_name,race,sex,workclass,capital_gain,hours_week,over_50k,origin_c_income
33,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,1,US
46,some_hs,Married-civ-spouse,Transport-moving,White,Male,Local-gov,0,30,0,US
59,college_grad,Married-civ-spouse,,White,Male,,0,40,1,US
38,hs_grad,Married-civ-spouse,Adm-clerical,White,Male,Federal-gov,0,40,1,US
65,some_hs,Widowed,Other-service,Other,Male,Private,0,40,0,US
40,Assoc-voc,Married-civ-spouse,Tech-support,White,Male,Private,0,40,1,US
42,hs_grad,Married-civ-spouse,Adm-clerical,White,Female,Private,0,35,0,US
26,some_hs,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,40,0,High Income
36,some_hs,Married-civ-spouse,Other-service,White,Female,Private,0,24,0,US
62,masters,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,1,US
43,college_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,45,0,US
43,college_grad,Divorced,Exec-managerial,White,Male,Private,-1564,45,1,US
22,hs_grad,Married-spouse-absent,Sales,White,Male,Private,0,55,0,US
28,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
56,some_college,Married-civ-spouse,Sales,White,Male,Self-emp-not-inc,0,45,0,US
22,assoc_prof,Never-married,Sales,White,Female,Private,0,15,0,US
57,college_grad,Divorced,Exec-managerial,White,Female,Private,0,45,1,US
39,hs_grad,Divorced,Sales,White,Female,Private,0,40,0,US
26,some_college,Never-married,Adm-clerical,White,Female,Federal-gov,0,15,0,US
17,some_hs,Never-married,Other-service,White,Male,Private,0,10,0,US
40,Assoc-voc,Married-civ-spouse,Machine-op-inspct,White,Male,State-gov,0,38,1,US
45,hs_grad,Married-civ-spouse,Machine-op-inspct,Black,Male,Private,0,40,0,US
44,hs_grad,Never-married,Craft-repair,Black,Male,Private,0,40,0,US
20,some_college,Never-married,Adm-clerical,White,Female,Local-gov,0,10,0,US
33,hs_grad,Married-civ-spouse,Craft-repair,White,Female,Private,0,40,0,US
23,some_college,Never-married,Sales,White,Male,Private,0,40,0,US
46,masters,Divorced,Exec-managerial,White,Male,Self-emp-not-inc,0,30,0,US
38,hs_grad,Married-civ-spouse,Sales,White,Male,Private,0,50,0,US
54,hs_grad,Divorced,Transport-moving,White,Male,Private,0,40,0,US
46,no_hs,Divorced,Craft-repair,White,Female,Private,-2339,45,0,US
25,some_college,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
46,some_college,Divorced,Sales,White,Female,Private,0,40,0,US
36,some_college,Married-civ-spouse,Transport-moving,White,Female,Local-gov,0,40,0,US
23,hs_grad,Never-married,Other-service,White,Female,Private,0,25,0,US
29,hs_grad,Separated,Machine-op-inspct,White,Male,Private,0,40,0,US
44,some_college,Married-civ-spouse,Adm-clerical,White,Female,Private,-2415,6,1,US
19,some_college,Never-married,Adm-clerical,White,Female,Private,0,16,0,US
19,hs_grad,Never-married,Other-service,White,Female,Private,0,40,0,US
35,hs_grad,Married-civ-spouse,Other-service,White,Female,Private,0,40,1,US
27,college_grad,Never-married,Craft-repair,White,Male,Private,0,50,0,US
46,assoc_prof,Separated,Craft-repair,White,Male,Self-emp-not-inc,0,40,0,US
34,college_grad,Married-civ-spouse,Exec-managerial,White,Male,State-gov,7688,45,1,
34,hs_grad,Never-married,Other-service,White,Female,Private,0,35,0,US
44,some_college,Married-civ-spouse,Tech-support,White,Male,Private,0,40,0,US
45,some_college,Divorced,Handlers-cleaners,White,Female,Private,0,40,0,US
20,hs_grad,Never-married,,White,Female,,0,35,0,US
25,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,55,1,US
52,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,50,1,US
20,some_college,Never-married,Handlers-cleaners,White,Male,Private,0,40,0,US
28,some_college,Never-married,Other-service,White,Female,Private,0,40,0,US
50,college_grad,Married-civ-spouse,Protective-serv,White,Male,State-gov,0,40,1,US
34,Assoc-voc,Divorced,Tech-support,White,Female,Private,0,64,0,US
28,no_hs,Married-civ-spouse,Handlers-cleaners,Other,Male,Private,-2179,40,0,High Income
41,masters,Married-civ-spouse,Exec-managerial,White,Male,Private,-1977,65,1,US
28,hs_grad,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,0,US
46,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,25,0,US
28,some_college,Married-civ-spouse,,White,Female,,-1887,40,1,US
32,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,0,50,0,US
41,some_college,Divorced,Other-service,Black,Female,Local-gov,0,24,0,US
24,hs_grad,Never-married,Handlers-cleaners,Black,Female,Private,0,40,0,US
33,some_college,Divorced,Exec-managerial,White,Female,Private,0,40,0,US
46,doctorate,Married-civ-spouse,Exec-managerial,White,Male,Private,15024,60,1,US
31,some_college,Married-civ-spouse,Machine-op-inspct,White,Male,State-gov,0,40,0,US
35,some_hs,Divorced,Craft-repair,White,Male,Private,0,50,1,US
52,no_ms,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,High Income
30,some_hs,Never-married,Other-service,White,Female,Private,0,19,0,US
34,some_hs,Separated,Machine-op-inspct,Black,Male,Local-gov,0,40,0,US
34,hs_grad,Divorced,Transport-moving,White,Female,State-gov,0,40,0,US
20,some_college,Married-civ-spouse,Sales,White,Male,Private,0,30,0,US
17,some_hs,Never-married,Handlers-cleaners,White,Male,Private,2176,18,0,US
32,college_grad,Married-civ-spouse,Exec-managerial,White,Female,State-gov,0,40,1,US
29,hs_grad,Divorced,Farming-fishing,White,Male,Private,0,40,0,US
33,some_hs,Never-married,Craft-repair,White,Female,Private,0,35,0,US
25,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,60,0,US
36,masters,Never-married,Prof-specialty,White,Male,Federal-gov,-1408,40,0,US
23,hs_grad,Never-married,Handlers-cleaners,White,Male,Private,0,72,0,High Income
63,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,0,40,1,US
47,masters,Married-civ-spouse,Prof-specialty,White,Male,Local-gov,0,40,0,US
80,hs_grad,Widowed,,White,Male,,0,24,0,US
17,some_hs,Never-married,,White,Male,,0,40,0,US
40,college_grad,Married-spouse-absent,Prof-specialty,White,Female,Self-emp-not-inc,2174,40,0,US
30,assoc_prof,Married-civ-spouse,Other-service,White,Female,Private,0,25,1,US
27,some_college,Never-married,Craft-repair,Asian-Pac-Islander,Male,Private,-1980,40,0,Middle Income
33,masters,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,1,US
34,hs_grad,Never-married,Farming-fishing,Black,Male,Local-gov,594,60,0,US
34,some_college,Never-married,Protective-serv,White,Female,Local-gov,0,40,0,US
23,some_college,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,0,US
42,some_college,Married-civ-spouse,Adm-clerical,White,Female,Local-gov,0,40,0,US
29,college_grad,Never-married,Prof-specialty,White,Male,Private,0,40,0,US
45,hs_grad,Divorced,Adm-clerical,White,Female,Private,0,28,0,US
24,hs_grad,Never-married,Armed-Forces,White,Male,Federal-gov,0,40,0,US
44,some_college,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,1,US
27,some_hs,Never-married,Craft-repair,White,Male,Private,0,40,0,High Income
20,some_college,Never-married,Sales,White,Male,Private,0,35,0,US
44,hs_grad,Widowed,Exec-managerial,Black,Female,Private,0,40,0,US
51,hs_grad,Married-civ-spouse,Craft-repair,Amer-Indian-Eskimo,Male,Private,0,40,0,US
20,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
17,some_hs,Never-married,,White,Female,,0,5,0,US
19,hs_grad,Never-married,Machine-op-inspct,Black,Female,Private,0,40,0,US
45,some_college,Married-civ-spouse,Craft-repair,White,Male,Self-emp-inc,0,55,1,US
60,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,1,US
42,assoc_prof,Married-civ-spouse,Exec-managerial,Black,Male,Private,0,40,1,
44,hs_grad,Married-civ-spouse,Sales,White,Female,Self-emp-not-inc,0,40,1,US
40,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Asian-Pac-Islander,Male,Private,0,40,1,US
30,hs_grad,Married-civ-spouse,Exec-managerial,White,Female,Private,0,40,0,US
38,some_college,Married-civ-spouse,Transport-moving,Black,Male,Private,0,50,0,US
23,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Private,0,60,0,US
32,some_college,Married-civ-spouse,,White,Male,,0,40,0,US
44,assoc_prof,Never-married,Farming-fishing,White,Male,Private,0,40,0,US
54,hs_grad,Married-civ-spouse,Transport-moving,Black,Male,Local-gov,0,40,0,US
32,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,0,US
50,no_ms,Married-spouse-absent,Craft-repair,White,Male,Private,0,40,0,US
24,college_grad,Never-married,Tech-support,White,Female,Private,0,20,0,US
37,hs_grad,Married-civ-spouse,Adm-clerical,White,Female,Private,0,60,0,US
52,hs_grad,Divorced,Transport-moving,White,Male,Private,0,40,0,US
38,some_college,Married-civ-spouse,Transport-moving,White,Male,Private,0,40,0,US
49,masters,Married-civ-spouse,Exec-managerial,White,Male,Private,-1977,45,1,US
30,college_grad,Married-civ-spouse,Tech-support,White,Female,Private,0,16,1,US
60,some_college,Never-married,Prof-specialty,White,Male,Private,0,40,1,US
22,some_college,Never-married,,White,Male,,0,40,0,US
35,hs_grad,Never-married,Craft-repair,White,Male,Private,0,40,0,US
30,hs_grad,Never-married,Transport-moving,White,Male,Private,0,60,0,US
67,Assoc-voc,Divorced,Other-service,White,Female,Private,0,24,0,US
46,college_grad,Never-married,Craft-repair,White,Female,Private,0,40,0,US
17,some_hs,Never-married,Other-service,White,Male,Private,0,6,0,US
22,some_college,Never-married,Handlers-cleaners,White,Male,Private,0,30,0,US
27,some_hs,Never-married,Other-service,White,Male,Private,0,40,0,US
23,hs_grad,Never-married,Other-service,White,Female,Private,0,35,0,US
33,assoc_prof,Married-civ-spouse,Craft-repair,White,Male,Private,0,45,0,High Income
43,some_college,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,20,0,US
28,college_grad,Never-married,Prof-specialty,White,Male,State-gov,0,20,0,US
41,hs_grad,Married-spouse-absent,Craft-repair,White,Female,Private,0,40,0,US
52,some_hs,Never-married,,Black,Male,,594,40,0,US
25,some_college,Married-spouse-absent,Adm-clerical,Black,Female,Private,0,20,0,US
63,no_ms,Married-civ-spouse,,White,Male,,0,35,0,US
59,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Local-gov,0,45,0,US
45,college_grad,Divorced,Prof-specialty,White,Female,Local-gov,0,40,0,US
38,college_grad,Married-civ-spouse,Sales,White,Male,Private,15024,60,1,US
40,hs_grad,Never-married,Other-service,White,Female,Private,0,35,0,US
46,hs_grad,Divorced,Adm-clerical,White,Male,Federal-gov,0,40,0,US
35,assoc_prof,Never-married,Exec-managerial,White,Female,Private,0,60,0,US
34,hs_grad,Divorced,Prof-specialty,White,Female,Private,0,25,0,US
33,college_grad,Never-married,Craft-repair,White,Male,Private,0,20,0,US
41,hs_grad,Divorced,Adm-clerical,White,Female,Private,0,36,0,US
20,some_college,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
23,no_hs,Never-married,Other-service,White,Male,Private,0,40,0,Upper Middle Income
26,some_college,Never-married,Prof-specialty,White,Female,Private,0,35,0,US
72,hs_grad,Married-civ-spouse,,White,Male,,0,20,0,US
23,hs_grad,Never-married,Farming-fishing,White,Male,Local-gov,0,40,0,High Income
62,hs_grad,Married-civ-spouse,Transport-moving,White,Male,Local-gov,0,40,0,US
52,some_college,Married-civ-spouse,Adm-clerical,White,Male,Private,0,40,0,US
58,some_college,Divorced,Other-service,White,Female,Private,0,42,0,High Income
25,college_grad,Never-married,Sales,White,Female,Private,0,40,0,US
24,college_grad,Never-married,Exec-managerial,Black,Male,Private,0,40,0,US
19,some_college,Never-married,Protective-serv,White,Male,Private,0,8,0,US
43,some_college,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,0,US
47,hs_grad,Separated,Adm-clerical,Black,Female,Local-gov,0,40,0,US
39,hs_grad,Divorced,Other-service,White,Female,Private,0,40,0,US
49,Assoc-voc,Married-spouse-absent,Handlers-cleaners,White,Male,Private,-1380,42,0,US
53,no_hs,Widowed,,Black,Female,,0,30,0,US
32,Assoc-voc,Never-married,Craft-repair,White,Male,Private,0,45,0,US
34,some_college,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,1,US
28,hs_grad,Divorced,Craft-repair,White,Male,Private,0,45,0,US
57,Assoc-voc,Widowed,,White,Female,,0,38,0,US
25,some_college,Never-married,Adm-clerical,Amer-Indian-Eskimo,Female,Private,0,20,0,US
20,some_college,Never-married,,White,Male,,0,24,0,US
21,some_college,Never-married,,White,Female,,0,35,0,US
34,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,1,US
38,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,15024,80,1,US
50,hs_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,7688,50,1,US
24,some_college,Divorced,Handlers-cleaners,Black,Male,Local-gov,0,50,0,US
37,some_college,Married-civ-spouse,Tech-support,White,Male,Local-gov,0,45,1,US
44,some_college,Divorced,Machine-op-inspct,White,Male,Private,0,58,1,US
28,some_college,Married-civ-spouse,Sales,White,Female,Private,0,40,0,US
42,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,1,US
74,some_college,Divorced,Adm-clerical,White,Female,Private,0,9,0,US
38,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,50,0,US
44,masters,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,0,40,0,US
44,some_hs,Divorced,Machine-op-inspct,Other,Female,Private,0,46,0,High Income
26,hs_grad,Never-married,Machine-op-inspct,White,Male,Private,0,40,0,US
36,hs_grad,Married-civ-spouse,Other-service,Black,Male,Private,0,40,0,US
41,assoc_prof,Married-civ-spouse,Exec-managerial,White,Female,Private,0,50,1,US
67,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,Private,20051,48,1,US
39,some_hs,Married-civ-spouse,Tech-support,White,Male,Local-gov,0,50,0,US
57,no_ms,Widowed,Priv-house-serv,Black,Female,Private,0,30,0,US
29,Assoc-voc,Separated,Craft-repair,White,Male,Private,0,40,0,US
31,college_grad,Never-married,Farming-fishing,White,Female,Self-emp-inc,0,45,0,US
34,hs_grad,Never-married,,Black,Female,,0,40,0,US
44,some_college,Married-civ-spouse,Transport-moving,White,Male,Private,0,40,0,US
29,doctorate,Never-married,Prof-specialty,White,Male,Private,0,40,0,US
30,some_college,Never-married,Handlers-cleaners,White,Female,Private,0,40,0,US
27,hs_grad,Never-married,Transport-moving,White,Male,Private,0,40,0,US
27,some_college,Married-civ-spouse,Sales,White,Male,Private,0,50,0,US
32,hs_grad,Never-married,Handlers-cleaners,White,Female,Private,0,45,0,US
58,some_hs,Married-civ-spouse,Other-service,White,Female,Private,0,8,0,US
35,some_college,Married-civ-spouse,Protective-serv,White,Male,Local-gov,0,40,0,US
21,hs_grad,Never-married,Handlers-cleaners,White,Male,Private,0,36,0,US
28,some_college,Never-married,Craft-repair,White,Male,Private,0,40,0,US
46,some_college,Divorced,Exec-managerial,White,Male,Self-emp-not-inc,0,50,0,US
36,hs_grad,Separated,Other-service,White,Female,Self-emp-not-inc,0,40,0,US
72,some_hs,Widowed,Adm-clerical,White,Female,Private,0,40,0,US
35,hs_grad,Married-civ-spouse,Machine-op-inspct,Black,Female,Private,0,40,0,US
33,Assoc-voc,Divorced,Craft-repair,Black,Female,Federal-gov,0,40,1,US
69,some_hs,Never-married,Machine-op-inspct,White,Female,Private,0,40,0,US
35,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
31,hs_grad,Separated,Adm-clerical,White,Female,Private,0,20,0,
34,hs_grad,Married-civ-spouse,Tech-support,White,Female,Private,0,32,0,US
30,some_hs,Married-civ-spouse,Other-service,White,Male,Private,0,40,0,High Income
28,college_grad,Never-married,Transport-moving,White,Male,Private,0,55,0,US
54,college_grad,Married-civ-spouse,Sales,White,Male,Private,0,35,1,US
47,some_college,Married-civ-spouse,Prof-specialty,White,Male,Private,0,50,1,US
24,hs_grad,Never-married,Handlers-cleaners,Black,Female,Private,0,40,0,US
52,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,0,60,1,US
20,hs_grad,Never-married,Handlers-cleaners,Amer-Indian-Eskimo,Male,Private,0,48,0,US
43,masters,Married-civ-spouse,Exec-managerial,White,Male,Self-emp-inc,5013,45,0,US
45,no_hs,Separated,Other-service,White,Female,Private,0,40,0,High Income
29,hs_grad,Separated,Craft-repair,White,Male,Self-emp-not-inc,0,35,0,US
47,masters,Divorced,Exec-managerial,White,Male,Private,0,42,0,US
24,hs_grad,Never-married,Craft-repair,White,Male,Private,0,40,0,US
51,hs_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,0,40,0,US
17,some_hs,Never-married,Sales,White,Male,Private,0,12,0,US
37,Assoc-voc,Married-civ-spouse,Craft-repair,White,Male,Private,-1977,40,1,US
27,doctorate,Never-married,Prof-specialty,White,Female,Private,0,70,0,US
29,college_grad,Married-civ-spouse,Exec-managerial,White,Male,Private,0,40,1,US
18,some_hs,Never-married,,White,Male,,0,25,0,US
36,assoc_prof,Divorced,Sales,White,Female,Self-emp-not-inc,0,35,0,US
58,college_grad,Never-married,Prof-specialty,White,Female,Local-gov,0,40,0,US
26,some_college,Married-civ-spouse,Craft-repair,White,Male,Self-emp-not-inc,0,45,0,US
65,some_college,Married-civ-spouse,,White,Male,,0,30,1,US
57,hs_grad,Married-civ-spouse,Sales,White,Male,Private,0,40,1,US
59,hs_grad,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,0,US
27,hs_grad,Married-civ-spouse,Machine-op-inspct,White,Male,Private,0,40,0,US
31,college_grad,Never-married,Tech-support,White,Male,Self-emp-not-inc,0,40,0,US
21,some_college,Never-married,Sales,White,Female,Private,0,24,0,US
29,some_college,Never-married,Adm-clerical,White,Male,Private,0,60,0,US
18,some_hs,Never-married,Other-service,White,Male,Private,0,40,0,US
52,some_hs,Married-civ-spouse,Craft-repair,White,Male,Private,-1887,47,1,US
57,college_grad,Divorced,Prof-specialty,White,Male,Self-emp-inc,0,80,0,US
42,hs_grad,Married-civ-spouse,,White,Male,,0,40,0,US
55,hs_grad,Married-civ-spouse,,Asian-Pac-Islander,Female,,0,40,0,US
60,no_hs,Never-married,Transport-moving,White,Male,Private,0,48,1,US
31,college_grad,Married-civ-spouse,Prof-specialty,White,Male,Private,7688,40,1,High Income
23,college_grad,Never-married,Adm-clerical,White,Female,Private,0,40,0,US
27,hs_grad,Never-married,Sales,White,Male,Private,0,40,0,US
23,some_college,Never-married,,Amer-Indian-Eskimo,Female,,0,25,0,US
42,assoc_prof,Married-civ-spouse,Prof-specialty,White,Male,Self-emp-not-inc,-1902,50,1,US
25,some_college,Never-married,Tech-support,White,Male,Private,2174,40,0,US
49,college_grad,Never-married,Prof-specialty,White,Female,Private,0,45,0,US
32,college_grad,Never-married,Tech-support,White,Male,Private,0,40,0,US
19,some_college,Never-married,Adm-clerical,White,Male,Private,0,28,0,US
60,no_hs,Divorced,Other-service,White,Female,Private,0,40,0,US
42,some_hs,Married-civ-spouse,Other-service,White,Male,Local-gov,0,40,0,US
35,assoc_prof,Never-married,Farming-fishing,White,Male,Self-emp-not-inc,0,40,0,US
48,hs_grad,Never-married,Adm-clerical,Black,Female,Private,0,37,0,US
51,masters,Married-civ-spouse,Craft-repair,White,Male,Private,0,40,1,US
29,hs_grad,Never-married,Craft-repair,Amer-Indian-Eskimo,Male,Private,0,40,0,US
36,hs_grad,Separated,Exec-managerial,Black,Male,Local-gov,0,40,0,US
17,some_hs,Never-married,Other-service,White,Female,Private,0,21,0,US
